,BLDG/RM,COURSE,CREDIT,CRN,DAY/TIME,FROM / TO,INSTR.,SECT,STATUS,SUBJ
2171,ROME 351,Urban Sociology,3.00,95511,TR02:20PM - 03:35PM,01/13/14 - 04/28/14,"Jones, A",10,OPEN,"SOC
"
2172,MPA 310,Class/Inequality-Amer Society,3.00,96813,TR11:10AM - 12:25PM,01/13/14 - 04/28/14,"Eglitis, D",10,CLOSED,"SOC
"
2173,GELM B04,Race and Minority Relations,3.00,90860,TR12:45PM - 02:00PM,01/13/14 - 04/28/14,"Wenger, M",10,OPEN,"SOC
"
2174,PHIL 110,InstRacism:Policies&Prescipt;,3.00,92996,TR03:45PM - 05:00PM,01/13/14 - 04/28/14,"Wenger, M",10,OPEN,"SOC
"
2175,1957 E 111,Mass Media,3.00,92997,R12:45PM - 03:15PM,01/13/14 - 04/28/14,"Shister, N",11,CLOSED,"SOC
"
2176,MON 352,Soc of Holocaust & Genocide,3.00,94346,MW12:45PM - 02:00PM,01/13/14 - 04/28/14,"Kelso, M",12,OPEN,"SOC
"
2177,COR 106,Transnational Crime,3.00,96814,MW12:45PM - 02:00PM,01/13/14 - 04/28/14,"Martinez, D",80,CLOSED,"SOC
"
2178,COR 106,Transnational Crime,3.00,96815,MW12:45PM - 02:00PM,01/13/14 - 04/28/14,"Martinez, D",80,CLOSED,"SOC
"
2179,,Clin Pract II: Gen,4.00,94914,,01/13/14 - 04/28/14,"Kelley, S; Meslar, K",10,OPEN,SONO
2180,,Senior Project III,1.00,91931,,01/13/14 - 04/28/14,"Kelley, S",10,OPEN,SONO
2181,,Seminar in Abdominal Sono,1.00,97431,,01/13/14 - 04/28/14,"Lunsford, B",10,OPEN,SONO
2182,GELM B01A,Elementary Spanish I,4.00,90482,MTWR09:35AM - 10:25AM,01/13/14 - 04/28/14,"Eisele, K",10,CLOSED,SPAN
2183,,Elementary Spanish I,4.00,94795,,01/13/14 - 04/28/14,,11,CANCELLED,SPAN
2184,ROME 206ANDBELL 108,Elementary Spanish II,4.00,90483,MW11:10AM - 12:00PMANDTR11:10AM - 12:00PM,01/13/14 - 04/28/14,"de la Pena, B",10,CLOSED,SPAN
2185,1957 E B16ANDROME 204,Elementary Spanish II,4.00,90484,MW12:45PM - 01:35PMANDTR12:45PM - 01:35PM,01/13/14 - 04/28/14,"de la Pena, B",11,OPEN,SPAN
2186,ROME 202ANDMON 353,Elementary Spanish II,4.00,90485,MW02:20PM - 03:10PMANDTR02:20PM - 03:10PM,01/13/14 - 04/28/14,"Rodman, M",12,OPEN,SPAN
2187,ROME 352,Elementary Spanish II,4.00,90486,MTWR03:55PM - 04:45PM,01/13/14 - 04/28/14,"Rodman, M",13,OPEN,SPAN
2188,PHIL 109ANDROME 352,Elementary Spanish II,4.00,91537,MW12:45PM - 01:35PMANDTR12:45PM - 01:35PM,01/13/14 - 04/28/14,"Eisele, K",14,OPEN,SPAN
2189,ROME 204ANDROME 351,Intermediate Spanish I,3.00,90487,MF03:55PM - 04:45PMANDW03:55PM - 04:45PM,01/13/14 - 04/28/14,"Granja-Falconi, P",10,OPEN,SPAN
2190,MON 352ANDPHIL 511,Intermediate Spanish I,3.00,90493,T02:20PM - 03:10PMANDRF02:20PM - 03:10PM,01/13/14 - 04/28/14,"de la Fuente, M",11,OPEN,SPAN
2191,1957 E 314ANDGOV 102,Intermediate Spanish I,3.00,90885,MW09:35AM - 10:25AMANDF09:35AM - 10:25AM,01/13/14 - 04/28/14,"Pozos, R",12,CLOSED,SPAN
2192,1957 E 212,Intermediate Spanish I,3.00,91049,MWF11:10AM - 12:00PM,01/13/14 - 04/28/14,"Pozos, R",13,CLOSED,SPAN
2193,1957 E 316ANDPHIL 109,Intermediate Spanish I,3.00,91240,MW02:20PM - 03:10PMANDF02:20PM - 03:10PM,01/13/14 - 04/28/14,"Granja-Falconi, P",14,OPEN,SPAN
2194,PHIL 109,Intermediate Spanish I,3.00,96538,MWF09:35AM - 10:25AM,01/13/14 - 04/28/14,"Granja-Falconi, P",15,CLOSED,SPAN
2195,PHIL 511ANDPHIL 109,Intermediate Spanish I,3.00,97970,MW12:45PM - 01:35PMANDF12:45PM - 01:35PM,01/13/14 - 04/28/14,"Suarez-Touzon, A",16,OPEN,SPAN
2196,GELM B01AANDPHIL 109,Intermediate Spanish II,3.00,93465,TR11:10AM - 12:00PMANDF11:10AM - 12:00PM,01/13/14 - 04/28/14,"Parker, E",10,OPEN,SPAN
2197,,Intermediate Spanish II,3.00,90488,,01/13/14 - 04/28/14,,11,CANCELLED,SPAN
2198,PHIL 110,Intermediate Spanish II,3.00,90489,TRF09:35AM - 10:25AM,01/13/14 - 04/28/14,"Parker, E",12,OPEN,SPAN
2199,ROME 202ANDPHIL 108,Intermediate Spanish II,3.00,90890,TR02:20PM - 03:10PMANDF02:20PM - 03:10PM,01/13/14 - 04/28/14,"Serrano-Ripoll, A",13,OPEN,SPAN
2200,PHIL 109ANDPHIL 511,Intermediate Spanish II,3.00,91113,MW11:10AM - 12:00PMANDF11:10AM - 12:00PM,01/13/14 - 04/28/14,"Perillan, D",14,OPEN,SPAN
2201,PHIL 108,Intermediate Spanish II,3.00,91114,MWF09:35AM - 10:25AM,01/13/14 - 04/28/14,"Perillan, D",15,OPEN,SPAN
2202,,Continuing Research - Masters,1.00,91367,,01/13/14 - 04/28/14,,10,OPEN,SPED
2203,,Cont Research - Doctoral,1.00,91386,,01/13/14 - 04/28/14,,10,OPEN,SPED
2204,SWW 202,AccessGen Ed Curr for Spec Ed,3.00,95339,M06:10PM - 08:00PM,01/13/14 - 04/28/14,"Ihrig, K",10,OPEN,SPED
2205,,Iss?SocJust Teaching CLDE Stud,3.00,93629,,01/13/14 - 04/28/14,,11,CANCELLED,SPED
2206,MON 110,Students w/Dis in Real World,3.00,94738,TR12:45PM - 02:00PM,01/13/14 - 04/28/14,"Taymans, J; Lehman, E",80,OPEN,SPED
2207,MON 110,(SPED)StudentsW/DisinRealWorld,3.00,96809,TR12:45PM - 02:00PM,01/13/14 - 04/28/14,"Lehman, E; Taymans, J",80,OPEN,HMSR
2208,,Research and Independent Study,1.00 TO   3.00,90498,,01/13/14 - 04/28/14,,10,OPEN,SPED
2209,SEE DEPT,Instr Mthds Sec Spec Ed & Trns,3.00,97587,,01/13/14 - 04/28/14,"Taymans, J",10,OPEN,SPED
2210,PHIL 217,Issues ED/LD/ID,3.00,97368,W07:10PM - 09:40PM,01/13/14 - 04/28/14,"Rice, E",10,OPEN,SPED
2211,OM 312,Assessment-Special Need Infant,3.00,91629,T06:10PM - 08:00PM,01/13/14 - 04/28/14,"Frey, J",10,OPEN,SPED
2212,DUQUES 359,Developmental Assessment-SPED,3.00,93002,M06:10PM - 08:00PM,01/13/14 - 04/28/14,"King, S",10,OPEN,SPED
2213,DUQUES 359,Dev Assessment of Adolescents,3.00,94020,M06:10PM - 08:00PM,01/13/14 - 04/28/14,"King, S",10,OPEN,SPED
2214,1776 G 168A,Practicum:Mth&Mtrl; Yng Exc Chd,3.00,94896,W05:10PM - 07:00PM,01/13/14 - 04/28/14,"Castleberry, M",10,OPEN,SPED
2215,SEE DEPT,Practicum:Mth&Mtrl; Yng Exc Chd,3.00 OR   6.00,94733,W05:10PM - 07:00PM,01/13/14 - 04/28/14,"Pisha, L",11,OPEN,SPED
2216,MON 114,Formal Assessmnt-Yng Exc Child,3.00,90494,T06:10PM - 08:00PM,01/13/14 - 04/28/14,"Castleberry, M",10,OPEN,SPED
2217,MON 251,Instr/Assist Tech-Early Child,3.00,94897,M05:10PM - 07:00PM,01/13/14 - 04/28/14,"Alderman, L",10,OPEN,SPED
2218,DUQUES 359,Dev Assessment of Adolescents,3.00,94020,M06:10PM - 08:00PM,01/13/14 - 04/28/14,"King, S",10,OPEN,SPED
2219,DUQUES 359,Developmental Assessment-SPED,3.00,93002,M06:10PM - 08:00PM,01/13/14 - 04/28/14,"King, S",10,OPEN,SPED
2220,SEE DEPT,Characteristics ED/LD/ID,3.00,97588,,01/13/14 - 04/28/14,"Rice, E",10,OPEN,SPED
2221,FNGR 208,Affective Dev/Behavior Mgt,3.00,91279,R05:10PM - 07:00PM,01/13/14 - 04/28/14,"Frey, J",10,CLOSED,SPED
2222,SEE DEPT,Affective Dev/Behavior Mgt,3.00,97589,R05:10PM - 07:00PM,01/13/14 - 04/28/14,"Ihrig, K",11,OPEN,SPED
2223,MON 452,Internship/Young Exc Children,3.00 OR   6.00,90496,W05:10PM - 07:00PM,01/13/14 - 04/28/14,"Brooks, K",10,OPEN,SPED
2224,SEE DEPT,Teaching Intern:Yng Excp Child,6.00,95564,W05:10PM - 07:00PM,01/13/14 - 04/28/14,"Blum, H",11,OPEN,SPED
2225,GOV 101,Voice and Diction,3.00,90502,TR11:10AM - 12:00PM,01/13/14 - 04/28/14,"Richards, N",10,OPEN,SPHR
2226,MON B36,Discussion,0.00,90680,M02:20PM - 03:10PM,01/13/14 - 04/28/14,"Hancock, A",30,OPEN,SPHR
2227,GOV 325,Discussion,0.00,90681,M12:45PM - 01:35PM,01/13/14 - 04/28/14,"Hancock, A",31,OPEN,SPHR
2228,MON 252,Discussion,0.00,90682,T02:20PM - 03:10PM,01/13/14 - 04/28/14,"Hancock, A",32,OPEN,SPHR
2229,,Discussion,0.00,90683,,01/13/14 - 04/28/14,,33,CANCELLED,SPHR
2230,MON 252,Discussion,0.00,91625,W11:10AM - 12:00PM,01/13/14 - 04/28/14,"Hancock, A",34,OPEN,SPHR
2231,MON 452,Discussion,0.00,91624,T12:45PM - 01:35PM,01/13/14 - 04/28/14,"Hancock, A",35,OPEN,SPHR
2232,GOV 101,Voice and Diction,3.00,91234,TR03:55PM - 04:45PM,01/13/14 - 04/28/14,"Richards, N",11,OPEN,SPHR
2233,MON B36,Discussion,0.00,90680,M02:20PM - 03:10PM,01/13/14 - 04/28/14,"Hancock, A",30,OPEN,SPHR
2234,GOV 325,Discussion,0.00,90681,M12:45PM - 01:35PM,01/13/14 - 04/28/14,"Hancock, A",31,OPEN,SPHR
2235,MON 252,Discussion,0.00,90682,T02:20PM - 03:10PM,01/13/14 - 04/28/14,"Hancock, A",32,OPEN,SPHR
2236,,Discussion,0.00,90683,,01/13/14 - 04/28/14,,33,CANCELLED,SPHR
2237,MON 252,Discussion,0.00,91625,W11:10AM - 12:00PM,01/13/14 - 04/28/14,"Hancock, A",34,OPEN,SPHR
2238,MON 452,Discussion,0.00,91624,T12:45PM - 01:35PM,01/13/14 - 04/28/14,"Hancock, A",35,OPEN,SPHR
2239,DUQUES 152,Voice and Diction,3.00,91623,MW09:35AM - 10:25AM,01/13/14 - 04/28/14,"Moody, M",12,OPEN,SPHR
2240,MON B36,Discussion,0.00,90680,M02:20PM - 03:10PM,01/13/14 - 04/28/14,"Hancock, A",30,OPEN,SPHR
2241,GOV 325,Discussion,0.00,90681,M12:45PM - 01:35PM,01/13/14 - 04/28/14,"Hancock, A",31,OPEN,SPHR
2242,MON 252,Discussion,0.00,90682,T02:20PM - 03:10PM,01/13/14 - 04/28/14,"Hancock, A",32,OPEN,SPHR
2243,,Discussion,0.00,90683,,01/13/14 - 04/28/14,,33,CANCELLED,SPHR
2244,MON 252,Discussion,0.00,91625,W11:10AM - 12:00PM,01/13/14 - 04/28/14,"Hancock, A",34,OPEN,SPHR
2245,MON 452,Discussion,0.00,91624,T12:45PM - 01:35PM,01/13/14 - 04/28/14,"Hancock, A",35,OPEN,SPHR
2246,DUQUES 152,Foundation-Human Communication,3.00,91639,TR11:10AM - 12:25PM,01/13/14 - 04/28/14,"Thothathiri, M",11,OPEN,SPHR
2247,1957 E 112,Foundation-Human Communication,3.00,90549,MW12:45PM - 02:00PM,01/13/14 - 04/28/14,"Subiaul, F",80,OPEN,SPHR
2248,1957 E 112,Foundation-Human Communication,3.00,92042,MW12:45PM - 02:00PM,01/13/14 - 04/28/14,"Subiaul, F",80,OPEN,SPHR
2249,1957 E 112,Foundation-Human Communication,3.00,92042,MW12:45PM - 02:00PM,01/13/14 - 04/28/14,"Subiaul, F",80,OPEN,SPHR
2250,1957 E 112,Foundation-Human Communication,3.00,90549,MW12:45PM - 02:00PM,01/13/14 - 04/28/14,"Subiaul, F",80,OPEN,SPHR
2251,MON 251ANDMON 353,Multicultural Issues-Human Com,3.00,91626,M02:20PM - 03:35PMANDW03:45PM - 05:00PM,01/13/14 - 04/28/14,"Campbell, S",10,OPEN,SPHR
2252,MON 251,American Sign Language I,3.00,91777,WF09:35AM - 10:50AM,01/13/14 - 04/28/14,"Aubry, J",10,OPEN,SPHR
2253,MON 251,American Sign Language I,3.00,91782,MF11:10AM - 12:25PM,01/13/14 - 04/28/14,"Aubry, J",11,OPEN,SPHR
2254,MON B32,American Sign Language II,3.00,91778,MW09:35AM - 10:50AM,01/13/14 - 04/28/14,"O'Donnell, M",10,OPEN,SPHR
2255,MON 352,American Sign Language II,3.00,92632,TR09:35AM - 10:50AM,01/13/14 - 04/28/14,"O'Donnell, M",11,OPEN,SPHR
2256,MON 352,Perspectives in Deaf Culture,3.00,93591,MW03:45PM - 05:00PM,01/13/14 - 04/28/14,"O'Donnell, M",10,CLOSED,SPHR
2257,,American Sign Language III,3.00,97390,,01/13/14 - 04/28/14,,10,CANCELLED,SPHR
2258,MON 113,Anatomy & Physiology for SPHR,4.00,92388,TR03:45PM - 05:00PM,01/13/14 - 04/28/14,"Schulz, G",10,OPEN,SPHR
2259,COR 106,Laboratory,0.00,92389,TR11:10AM - 12:00PM,01/13/14 - 04/28/14,"Schulz, G; Brewer, D",30,OPEN,SPHR
2260,MON 113,Introduction to Audiology,3.00,90503,TR09:35AM - 10:50AM,01/13/14 - 04/28/14,"Jacobs-Condit, L",10,OPEN,SPHR
2261,MON 113,Lang Acquisition/Development,3.00,90831,TR02:20PM - 03:35PM,01/13/14 - 04/28/14,"Thothathiri, M",10,OPEN,SPHR
2262,FNGR 223,Autism,3.00,94111,MW03:45PM - 05:00PM,01/13/14 - 04/28/14,"Wallace, G",80,OPEN,SPHR
2263,FNGR 223,Autism,3.00,95665,MW03:45PM - 05:00PM,01/13/14 - 04/28/14,"Wallace, G",81,OPEN,ANTH
2264,SEE DEPT,Hearing and Perception,3.00,96287,,01/13/14 - 04/28/14,"Auer, E",10,OPEN,SPHR
2265,DUQUES 152,Analys/Modifictn-Comm Behavior,3.00,91059,TR08:00AM - 09:15AM,01/13/14 - 04/28/14,"Comer, K",10,OPEN,SPHR
2266,,Independent Study,1.00 TO   6.00,90504,,01/13/14 - 04/28/14,"Mahshie, J",10,OPEN,SPHR
2267,PHIL B152AND1957 E B12,Intro-Business & Economic Stat,3.00,90510,M06:10PM - 08:00PMANDW06:10PM - 08:00PM,01/13/14 - 04/28/14,"Fleming, C",10,OPEN,STAT
2268,1957 E 213,Intro-Business & Economic Stat,3.00,90509,TR02:20PM - 03:35PM,01/13/14 - 04/28/14,"Kalpathy, R",11,CLOSED,STAT
2269,2020 K 24,Recitation,0.00,92007,W09:35AM - 10:25AM,01/13/14 - 04/28/14,"Zou, Q",30,CLOSED,STAT
2270,PHIL 416,Recitation,0.00,92008,W11:10AM - 12:00PM,01/13/14 - 04/28/14,"Zou, Q",31,CLOSED,STAT
2271,2020 K 11,Recitation,0.00,92009,W02:20PM - 03:10PM,01/13/14 - 04/28/14,"Wang, C",32,CLOSED,STAT
2272,PHIL 416,Recitation,0.00,92010,W03:55PM - 04:45PM,01/13/14 - 04/28/14,"Wang, C",33,CLOSED,STAT
2273,2020 K 8,Recitation,0.00,92011,W12:45PM - 01:35PM,01/13/14 - 04/28/14,"Zou, Q",34,CLOSED,STAT
2274,PHIL B152,Intro-Business & Economic Stat,3.00,95504,TR06:10PM - 08:00PM,01/13/14 - 04/28/14,"Stroud, J",12,OPEN,STAT
2275,FNGR 210,Intro-Business & Economic Stat,3.00,95505,MW12:45PM - 02:00PM,01/13/14 - 04/28/14,"Bose, S",13,OPEN,STAT
2276,ROME 204,Recitation,0.00,95506,M02:20PM - 03:10PM,01/13/14 - 04/28/14,"Zhao, W",35,OPEN,STAT
2277,FNGR 103,Intro-Stat in Social Science,3.00,90511,WF12:45PM - 02:00PM,01/13/14 - 04/28/14,"Kalpathy, R",10,OPEN,STAT
2278,2020 K 24,Recitation,0.00,92625,R03:55PM - 04:45PM,01/13/14 - 04/28/14,"Yang, X",30,CLOSED,STAT
2279,2020 K 24,Recitation,0.00,92626,R05:00PM - 05:50PM,01/13/14 - 04/28/14,"Yang, X",31,CLOSED,STAT
2280,2020 K 24,Recitation,0.00,92627,R11:10AM - 12:00PM,01/13/14 - 04/28/14,"Jiang, T",32,OPEN,STAT
2281,2020 K 10,Recitation,0.00,92628,R12:45PM - 01:35PM,01/13/14 - 04/28/14,"Han, R",33,CLOSED,STAT
2282,2020 K 24,Recitation,0.00,92426,R09:35AM - 10:25AM,01/13/14 - 04/28/14,"Yang, X",34,OPEN,STAT
2283,1957 E 214,Intro-Stat in Social Science,3.00,90512,MW06:10PM - 08:00PM,01/13/14 - 04/28/14,"Amini, S",11,OPEN,STAT
2284,FNGR 103,Intro-Stat in Social Science,3.00,92425,MW03:45PM - 05:00PM,01/13/14 - 04/28/14,"Balaji, S",12,OPEN,STAT
2285,2020 K 14,Recitation,0.00,92427,T03:55PM - 04:45PM,01/13/14 - 04/28/14,"Hu, X",35,CLOSED,STAT
2286,2020 K 24,Recitation,0.00,92428,T09:35AM - 10:25AM,01/13/14 - 04/28/14,"Feng, Y",36,OPEN,STAT
2287,2020 K 24,Recitation,0.00,92429,T11:10AM - 12:00PM,01/13/14 - 04/28/14,"Huang, H",37,OPEN,STAT
2288,2020 K 25,Recitation,0.00,92430,T02:20PM - 03:10PM,01/13/14 - 04/28/14,"Huang, H",38,CLOSED,STAT
2289,PHIL 109,Recitation,0.00,94483,T05:00PM - 05:50PM,01/13/14 - 04/28/14,"Hu, X",39,CLOSED,STAT
2290,1957 E B17,Intro-Stat in Social Science,3.00,95507,TR06:10PM - 08:00PM,01/13/14 - 04/28/14,"You, J",13,OPEN,STAT
2291,1957 E B17,Intro-Stat in Social Science,3.00,96817,TR09:35AM - 10:50AM,01/13/14 - 04/28/14,"Vadakkeveetil, T",14,OPEN,STAT
2292,PHIL B156,Recitation,0.00,96818,T11:10AM - 12:00PM,01/13/14 - 04/28/14,"Feng, Y",40,OPEN,STAT
2293,PHIL B152ANDPHIL B152,Stat for Biological Sciences,3.00,91316,W06:10PM - 08:00PMANDW08:10PM - 10:00PM,01/13/14 - 04/28/14,"Valappil, T",10,OPEN,STAT
2294,MON 113,Business & Econ Statistics 2,3.00,90513,TR06:10PM - 08:00PM,01/13/14 - 04/28/14,"Vadakkeveetil, T",10,OPEN,STAT
2295,MON 113,Business & Econ Statistics 2,3.00,90514,MW06:10PM - 08:00PM,01/13/14 - 04/28/14,"Miller, D",11,OPEN,STAT
2296,PHIL B152,Business & Econ Statistics 2,3.00,91717,TR12:45PM - 02:00PM,01/13/14 - 04/28/14,"Touyz, J",12,OPEN,STAT
2297,PHIL B152,Business & Econ Statistics 2,3.00,94484,MW09:35AM - 10:50AM,01/13/14 - 04/28/14,"Xu, Y",13,OPEN,STAT
2298,,Regression Analysis,3.00,94627,,01/13/14 - 04/28/14,,10,CANCELLED,STAT
2299,COR 101,Regression Analysis,3.00,91666,MW12:45PM - 02:00PM,01/13/14 - 04/28/14,"Xu, Y",11,OPEN,STAT
2300,ROME 205,Recitation,0.00,92629,T03:55PM - 04:45PM,01/13/14 - 04/28/14,"Song, X",30,OPEN,STAT
2301,ROME 205,Recitation,0.00,93399,T02:20PM - 03:10PM,01/13/14 - 04/28/14,"Cong, J",31,CLOSED,STAT
2302,ROME 205,Recitation,0.00,92012,T11:10AM - 12:00PM,01/13/14 - 04/28/14,"Song, X",32,OPEN,STAT
2303,ROME 205,Recitation,0.00,95450,T12:45PM - 01:35PM,01/13/14 - 04/28/14,"Cong, J",33,OPEN,STAT
2304,ROME 205,Recitation,0.00,94485,T09:35AM - 10:25AM,01/13/14 - 04/28/14,"Song, Y",34,CLOSED,STAT
2305,GELM B01,Recitation,0.00,96820,T05:00PM - 05:50PM,01/13/14 - 04/28/14,"Song, X",35,OPEN,STAT
2306,1957 E 315,Introduction to Econometrics,3.00,90515,TR09:35AM - 10:50AM,01/13/14 - 04/28/14,"Williams, B",80,OPEN,STAT
2307,1957 E 315,Introduction to Econometrics,3.00,90175,TR09:35AM - 10:50AM,01/13/14 - 04/28/14,"Williams, B",80,OPEN,ECON
2308,2020 K 8AND2020 K 23,Introduction to Econometrics,3.00,93401,M03:45PM - 05:00PMANDF03:45PM - 05:00PM,01/13/14 - 04/28/14,"Carrillo, P",81,OPEN,STAT
2309,2020 K 8AND2020 K 23,Introduction to Econometrics,3.00,93300,M03:45PM - 05:00PMANDF03:45PM - 05:00PM,01/13/14 - 04/28/14,"Carrillo, P",81,OPEN,ECON
2310,2020 K 23,Introduction to Econometrics,3.00,95662,MF11:10AM - 12:25PM,01/13/14 - 04/28/14,"Carrillo, P",82,OPEN,STAT
2311,2020 K 23,Introduction to Econometrics,3.00,95661,MF11:10AM - 12:25PM,01/13/14 - 04/28/14,"Carrillo, P",82,OPEN,ECON
2312,1776 G 168,Introduction to Econometrics,3.00,97063,TR11:10AM - 12:25PM,01/13/14 - 04/28/14,"Williams, B",83,OPEN,STAT
2313,1776 G 168,Introduction to Econometrics,3.00,97060,TR11:10AM - 12:25PM,01/13/14 - 04/28/14,"Williams, B",83,OPEN,ECON
2314,,Ethics ofSustainableEnterprise,3.00,97307,,01/13/14 - 04/28/14,,10,CANCELLED,SMPP
2315,,Independent Study,ARR,90891,,01/13/14 - 04/28/14,"Griffin, J",10,OPEN,SMPP
2316,DUQUES 255,Business-Government Relations,3.00,97304,R07:10PM - 09:40PM,01/13/14 - 04/28/14,"Englander, E",10,OPEN,SMPP
2317,PHIL 110,Corporate Envir Mgmt & Policy,1.50,97118,W07:10PM - 09:40PM,01/13/14 - 03/08/14,"Rivera, J",10,WAITLIST,SMPP
2318,DUQUES 255,Energy Consulting Practicum,3.00,98787,F04:00PM - 09:00PM,02/28/14 - 04/18/14,"Patnaik, S",10,OPEN,SMPP
2319,DUQUES 254,Corporate SocialResponsibility,1.50,96490,M04:30PM - 07:00PM,03/17/14 - 04/28/14,"Griffin, J",11,OPEN,SMPP
2320,,Sustainable Venturing,3.00,96286,,01/13/14 - 04/28/14,,12,CANCELLED,SMPP
2321,DUQUES 262,Adv Readings in Business Ethic,3.00,96313,M12:45PM - 03:35PM,01/13/14 - 04/28/14,"Martin, K",13,OPEN,SMPP
2322,DUQUES 254,Public-Private Partnerships,1.50,96491,T04:30PM - 07:00PM,03/17/14 - 04/28/14,"Crespin, R",14,OPEN,SMPP
2323,,"Exec Ldrshp:Strat, Tact, Ethcs",1.50,97310,,01/13/14 - 03/08/14,,15,CANCELLED,SMPP
2324,DUQUES 652,Sust&Resp; Invest Today's Mkt,1.50,97312,R07:10PM - 09:40PM,01/13/14 - 03/08/14,"Lombardo, M",17,OPEN,SMPP
2325,DUQUES 357,SocialNetwork Theroy&Applic;,3.00,97313,W08:00AM - 10:30AM,01/13/14 - 04/28/14,"Walter, J",18,OPEN,SMPP
2326,DUQUES 254,Strategy&IntlPoliticalEconomy;,3.00,96489,R07:10PM - 09:40PM,01/13/14 - 04/28/14,"Patnaik, S",80,OPEN,SMPP
2327,DUQUES 254,Strategy&IntlPoliticalEconomy;,3.00,97858,R07:10PM - 09:40PM,01/13/14 - 04/28/14,"Patnaik, S",80,OPEN,IAFF
2328,DUQUES 254,Strategy&IntlPoliticalEconomy;,3.00,97598,R07:10PM - 09:40PM,01/13/14 - 04/28/14,"Patnaik, S",81,OPEN,PPPA
2329,,Co-Curr Activities Respons Mgt,0.00,99220,,01/13/14 - 04/28/14,"Griffin, J",10,OPEN,SMPP
2330,,Directed Readings and Research,1.00 TO   6.00,90476,,01/13/14 - 04/28/14,"Griffin, J",10,OPEN,SMPP
2331,,Thesis Seminar,3.00,90472,,01/13/14 - 04/28/14,"Griffin, J",10,OPEN,SMPP
2332,,Thesis Research,3.00,90473,,01/13/14 - 04/28/14,"Griffin, J",10,OPEN,SMPP
2333,,Sem: Business & Public Policy,3.00,95512,,01/13/14 - 04/28/14,,10,CANCELLED,SMPP
2334,,Advanced Readings and Research,ARR,90474,,01/13/14 - 04/28/14,"Griffin, J",10,OPEN,SMPP
2335,,Dissertation Research,ARR,90475,,01/13/14 - 04/28/14,"Griffin, J",10,OPEN,SMPP
2336,MPA B07,Introduction to Sustainability,3.00,95090,W05:10PM - 07:00PM,01/13/14 - 04/28/14,"Benton-Short, L",10,OPEN,SUST
2337,ROME 459,Discussion,0.00,95091,R09:35AM - 10:25AM,01/13/14 - 04/28/14,,30,CLOSED,SUST
2338,PHIL 416,Discussion,0.00,95092,R08:00AM - 08:50AM,01/13/14 - 04/28/14,,31,OPEN,SUST
2339,PHIL 217,Discussion,0.00,95093,F09:35AM - 10:25AM,01/13/14 - 04/28/14,,32,OPEN,SUST
2340,PHIL 348,Discussion,0.00,95094,F11:10AM - 12:00PM,01/13/14 - 04/28/14,,33,CLOSED,SUST
2341,,Directed Research in SUST,3.00,96199,,01/13/14 - 04/28/14,"Benton-Short, L",10,OPEN,SUST
2342,,Internship in SUST,3.00,96200,,01/13/14 - 04/28/14,"Benton-Short, L",10,CLOSED,SUST
2343,,Community Service in SUST,3.00,96201,,01/13/14 - 04/28/14,"Benton-Short, L",10,OPEN,SUST
2344,ROME 352ANDGELM B02,Understanding the Dance,3.00,90913,M12:45PM - 02:00PMANDW12:45PM - 02:00PM,01/13/14 - 04/28/14,"Wunder, I",10,CLOSED,TRDA
2345,OM 312,Understanding the Dance,3.00,93453,TR12:45PM - 02:00PM,01/13/14 - 04/28/14,"Thorndike, A",11,OPEN,TRDA
2346,1957 E 112,Understanding the Dance,3.00,93696,TR11:10AM - 12:25PM,01/13/14 - 04/28/14,"Thorndike, A",12,OPEN,TRDA
2347,MARC DSTU,Intro/Dance Movement Awareness,3.00,90915,TR02:20PM - 03:50PM,01/13/14 - 04/28/14,"Ruzany, G",10,CLOSED,TRDA
2348,ROME 351,Understanding the Theatre,3.00,90527,TR12:45PM - 02:00PM,01/13/14 - 04/28/14,"Norton, A",10,CLOSED,TRDA
2349,GOV 104,Understanding the Theatre,3.00,97432,TR02:20PM - 03:35PM,01/13/14 - 04/28/14,"Norton, A",11,OPEN,TRDA
2350,MARC DSTU,Begn/Intrmd Mod/Post Mod Dance,1.00,91723,MW04:00PM - 05:15PM,01/13/14 - 04/28/14,"Southall, K",10,OPEN,TRDA
2351,MARC DSTU,Begn/Intrmd Mod/Post Mod Dance,1.00,93523,MW11:10AM - 12:25PM,01/13/14 - 04/28/14,"Cutler, H",11,OPEN,TRDA
2352,J DOWN,Intermed.Mod/Post Mod.Dance,2.00 TO   3.00,90912,MWF02:20PM - 03:50PM,01/13/14 - 04/28/14,"Fink, C",10,CLOSED,TRDA
2353,,Intermed. Mod/Post Mod. Dance,2.00 TO   3.00,94163,,01/13/14 - 04/28/14,,11,CANCELLED,TRDA
2354,MARC LEGT,Introduction to Acting,3.00,90862,MW09:35AM - 10:50AM,01/13/14 - 04/28/14,"Wade, A",10,CLOSED,TRDA
2355,XX 202,Introduction to Acting,3.00,90526,MW09:35AM - 10:50AM,01/13/14 - 04/28/14,"Naden, M",11,OPEN,TRDA
2356,XX 202,Introduction to Acting,3.00,91231,MW11:10AM - 12:25PM,01/13/14 - 04/28/14,"McCoy, B",12,CLOSED,TRDA
2357,XX 202,Introduction to Acting,3.00,93137,TR09:35AM - 10:50AM,01/13/14 - 04/28/14,"Wilson, M",13,OPEN,TRDA
